t,P_chosen,P_unchosen,P_left,P_right
18.86323629200051,0.5118094183796171,0.48819058162038287,0.48819058162038287,0.5118094183796171
19.413236292000512,0.5326576907276459,0.4673423092723542,0.4673423092723542,0.5326576907276459
19.96323629200051,0.5658245753533138,0.4341754246466862,0.4341754246466862,0.5658245753533138
20.51323629200051,0.6601035700601107,0.33989642993988933,0.33989642993988933,0.6601035700601107
21.06323629200051,0.7165674916423936,0.2834325083576064,0.2834325083576064,0.7165674916423936
21.61323629200051,0.7408648768869166,0.2591351231130834,0.2591351231130834,0.7408648768869166
22.163236292000512,0.7509768640632407,0.24902313593675934,0.24902313593675934,0.7509768640632407
22.71323629200051,0.754671739562884,0.24532826043711597,0.24532826043711597,0.754671739562884
27.217077292000614,0.497928061034582,0.502071938965418,0.502071938965418,0.497928061034582
27.767077292000614,0.526374703674571,0.47362529632542916,0.47362529632542916,0.526374703674571
28.31707729200061,0.5639835369569934,0.4360164630430065,0.4360164630430065,0.5639835369569934
28.867077292000612,0.6285178835712483,0.37148211642875173,0.37148211642875173,0.6285178835712483
29.417077292000613,0.6802759337742801,0.3197240662257199,0.3197240662257199,0.6802759337742801
29.967077292000614,0.7159261163164861,0.2840738836835139,0.2840738836835139,0.7159261163164861
36.96801320900049,0.5207199617232701,0.4792800382767299,0.4792800382767299,0.5207199617232701
37.51801320900049,0.5446340080593916,0.45536599194060845,0.45536599194060845,0.5446340080593916
38.06801320900049,0.584470054202182,0.415529945797818,0.415529945797818,0.584470054202182
38.618013209000495,0.6347330992600494,0.3652669007399506,0.3652669007399506,0.6347330992600494
39.16801320900049,0.6777698734793103,0.3222301265206897,0.3222301265206897,0.6777698734793103
39.71801320900049,0.7096116460055442,0.2903883539944559,0.2903883539944559,0.7096116460055442
40.26801320900049,0.7409827257270185,0.2590172742729815,0.2590172742729815,0.7409827257270185
46.71507595900111,0.49575389671051273,0.5042461032894873,0.49575389671051273,0.5042461032894873
47.265075959001116,0.5007370007320826,0.49926299926791745,0.5007370007320826,0.49926299926791745
47.81507595900111,0.5069708365043566,0.4930291634956434,0.5069708365043566,0.4930291634956434
48.36507595900112,0.5772980396677961,0.42270196033220386,0.5772980396677961,0.42270196033220386
57.020694374998854,0.45306323552937516,0.5469367644706249,0.45306323552937516,0.5469367644706249
57.57069437499886,0.4702743591267251,0.5297256408732749,0.4702743591267251,0.5297256408732749
58.120694374998855,0.5076691800114767,0.49233081998852335,0.5076691800114767,0.49233081998852335
58.67069437499886,0.5915796018080111,0.40842039819198894,0.5915796018080111,0.40842039819198894
59.22069437499886,0.6580763452926698,0.3419236547073302,0.6580763452926698,0.3419236547073302
59.770694374998854,0.712631123329502,0.28736887667049804,0.712631123329502,0.28736887667049804
60.32069437499886,0.7416495474314921,0.2583504525685078,0.7416495474314921,0.2583504525685078
67.14011679200193,0.5006336261258691,0.49936637387413085,0.49936637387413085,0.5006336261258691
67.69011679200193,0.5383453424712064,0.46165465752879364,0.46165465752879364,0.5383453424712064
68.24011679200194,0.5987902398315892,0.4012097601684108,0.4012097601684108,0.5987902398315892
68.79011679200194,0.6636914660865589,0.33630853391344107,0.33630853391344107,0.6636914660865589
69.34011679200194,0.7097540670014912,0.29024593299850876,0.29024593299850876,0.7097540670014912
69.89011679200193,0.7360509728679647,0.26394902713203516,0.26394902713203516,0.7360509728679647
78.5890643339997,0.47033474211190074,0.5296652578880993,0.5296652578880993,0.47033474211190074
79.1390643339997,0.4970851001642032,0.5029148998357968,0.5029148998357968,0.4970851001642032
79.68906433399971,0.5455382947881968,0.45446170521180324,0.45446170521180324,0.5455382947881968
80.2390643339997,0.6048014517370932,0.3951985482629067,0.3951985482629067,0.6048014517370932
80.7890643339997,0.657822134054106,0.3421778659458941,0.3421778659458941,0.657822134054106
81.3390643339997,0.7017253550009698,0.2982746449990302,0.2982746449990302,0.7017253550009698
87.25475041700047,0.5316406262546112,0.46835937374538894,0.46835937374538894,0.5316406262546112
87.80475041700046,0.559035092232715,0.44096490776728503,0.44096490776728503,0.559035092232715
88.35475041700047,0.5397507379559576,0.46024926204404243,0.46024926204404243,0.5397507379559576
88.90475041700047,0.45256222188302775,0.5474377781169721,0.5474377781169721,0.45256222188302775
89.45475041700047,0.36903603609716773,0.6309639639028323,0.6309639639028323,0.36903603609716773
98.81616800000192,0.45306323552937516,0.5469367644706249,0.45306323552937516,0.5469367644706249
99.36616800000192,0.4188632347256446,0.5811367652743554,0.4188632347256446,0.5811367652743554
99.91616800000193,0.43336613995660167,0.5666338600433983,0.43336613995660167,0.5666338600433983
100.46616800000193,0.47680127130655453,0.5231987286934454,0.47680127130655453,0.5231987286934454
101.01616800000193,0.5634532797574803,0.4365467202425197,0.5634532797574803,0.4365467202425197
106.5916425000003,0.4193792619990548,0.5806207380009452,0.4193792619990548,0.5806207380009452
107.1416425000003,0.4355677235860109,0.5644322764139891,0.4355677235860109,0.5644322764139891
107.69164250000031,0.4617556018097435,0.5382443981902565,0.4617556018097435,0.5382443981902565
108.24164250000031,0.48923029272277874,0.5107697072772213,0.48923029272277874,0.5107697072772213
108.79164250000031,0.5461315271414975,0.4538684728585025,0.5461315271414975,0.4538684728585025
118.90221599999931,0.4872625756845784,0.5127374243154216,0.4872625756845784,0.5127374243154216
119.45221599999931,0.48354095334874153,0.5164590466512584,0.48354095334874153,0.5164590466512584
120.00221599999932,0.5608726280667602,0.4391273719332398,0.5608726280667602,0.4391273719332398
120.55221599999932,0.6516703813950752,0.34832961860492484,0.6516703813950752,0.34832961860492484
121.10221599999932,0.7133522205685712,0.28664777943142883,0.7133522205685712,0.28664777943142883
128.74398450000155,0.527883486374465,0.47211651362553503,0.527883486374465,0.47211651362553503
129.29398450000153,0.5082148303042882,0.49178516969571195,0.5082148303042882,0.49178516969571195
129.84398450000154,0.48478149096191847,0.5152185090380815,0.48478149096191847,0.5152185090380815
130.39398450000152,0.42764285666406604,0.572357143335934,0.42764285666406604,0.572357143335934
130.94398450000153,0.3237463563334005,0.6762536436665996,0.3237463563334005,0.6762536436665996
138.57847158399892,0.4749243689658104,0.5250756310341895,0.5250756310341895,0.4749243689658104
139.1284715839989,0.4773408615112725,0.5226591384887276,0.5226591384887276,0.4773408615112725
139.6784715839989,0.5276483717537959,0.4723516282462042,0.4723516282462042,0.5276483717537959
140.2284715839989,0.5912074952453696,0.4087925047546304,0.4087925047546304,0.5912074952453696
140.7784715839989,0.6493589807722461,0.35064101922775387,0.35064101922775387,0.6493589807722461
141.32847158399892,0.7048244667678867,0.2951755332321134,0.2951755332321134,0.7048244667678867
141.8784715839989,0.7333212902668842,0.26667870973311586,0.26667870973311586,0.7333212902668842
142.4284715839989,0.7464997365376624,0.25350026346233756,0.25350026346233756,0.7464997365376624
147.94462358400125,0.5250756310341895,0.4749243689658104,0.5250756310341895,0.4749243689658104
148.49462358400123,0.5294262649568965,0.4705737350431035,0.5294262649568965,0.4705737350431035
149.04462358400124,0.4729131145042001,0.5270868854958,0.4729131145042001,0.5270868854958
149.59462358400123,0.3999560910388638,0.6000439089611362,0.3999560910388638,0.6000439089611362
150.14462358400124,0.3303786384053445,0.6696213615946556,0.3303786384053445,0.6696213615946556
150.69462358400125,0.28247312885844544,0.7175268711415546,0.28247312885844544,0.7175268711415546
157.20364304200194,0.5109686165511516,0.48903138344884844,0.48903138344884844,0.5109686165511516
157.75364304200193,0.5415091746889993,0.45849082531100077,0.45849082531100077,0.5415091746889993
158.30364304200194,0.5744925005370487,0.4255074994629512,0.4255074994629512,0.5744925005370487
158.85364304200192,0.6221352749992572,0.37786472500074275,0.37786472500074275,0.6221352749992572
159.40364304200193,0.6678818343890358,0.33211816561096413,0.33211816561096413,0.6678818343890358
159.95364304200194,0.7146702774316569,0.28532972256834316,0.28532972256834316,0.7146702774316569
160.50364304200193,0.7394405241864329,0.2605594758135671,0.2605594758135671,0.7394405241864329
161.05364304200194,0.7499765933293743,0.25002340667062567,0.25002340667062567,0.7499765933293743
167.14024175000014,0.5204101538776303,0.47958984612236966,0.47958984612236966,0.5204101538776303
167.69024175000013,0.4912410661596341,0.508758933840366,0.508758933840366,0.4912410661596341
168.24024175000014,0.4566676034749191,0.5433323965250809,0.5433323965250809,0.4566676034749191
168.79024175000012,0.3925491434812389,0.6074508565187611,0.6074508565187611,0.3925491434812389
169.34024175000013,0.31715331305574407,0.682846686944256,0.682846686944256,0.31715331305574407
169.89024175000014,0.2762559075954797,0.7237440924045203,0.7237440924045203,0.2762559075954797
177.21618316699897,0.5174495428850336,0.48255045711496647,0.48255045711496647,0.5174495428850336
177.76618316699896,0.5141303767332803,0.48586962326671973,0.48586962326671973,0.5141303767332803
178.31618316699897,0.4822445093119714,0.5177554906880286,0.5177554906880286,0.4822445093119714
178.86618316699895,0.3858010565481762,0.6141989434518238,0.6141989434518238,0.3858010565481762
179.41618316699896,0.3010716281585856,0.6989283718414143,0.6989283718414143,0.3010716281585856
179.96618316699897,0.26143640771849364,0.7385635922815064,0.7385635922815064,0.26143640771849364
180.51618316699896,0.24901022324721347,0.7509897767527866,0.7509897767527866,0.24901022324721347
187.7692236250012,0.5038878375193805,0.4961121624806195,0.4961121624806195,0.5038878375193805
188.31922362500117,0.4852127144133379,0.5147872855866621,0.5147872855866621,0.4852127144133379
